name,id,tags
Good Luck Charlie,21641,Comedy Family Kids  Teens PJ Teddy tween brother Gabe typical kids mother baby arrival new sister completely upends entire household mother heads work Charlie birth kids dad home fires burning Charlie trouble learns sit crawl walk run Teddy older sister makes personalized video diary Charlie episode adding nugget wisdom baby sibling 7.908  Phil Baker Drew Vaupen  
The View,2221,Talk  ABC Daytime morning chatfest currently featuring Whoopi Goldberg Joy Behar Sunny Hostin Meghan McCain Abby Huntsman discussing exciting events day Hot topics news best experts field celebrity interviews general entertainment View 4.6  Bill Geddie Barbara Walters  
Fauda,69557,Drama Action & Adventure War & Politics  Israeli agent comes retirement hunt Palestinian militant thought killed setting chaotic chain events motion 7.559  Avi Issacharoff Lior Raz  
The Buccaneers,213338,Drama  group fun loving American girls burst scene tightly corseted London kicking Anglo American culture clash Sent secure husbands status buccaneers hearts set 7.7  Katherine Jakeways  
Taskmaster,63404,Comedy  Greg Davies Taskmaster help loyal assistant Alex Horne set test wiles wit wisdom skills hyper competitive comedians crowned Taskmaster champion brand new game 8.5  Alex Horne  
WandaVision,85271,Sci-Fi & Fantasy Mystery Drama  Wanda Maximoff Vision super powered beings living idealized suburban lives begin suspect 8.258  Jac Schaeffer  
Bodies,233629,Crime Mystery Sci-Fi & Fantasy Drama  victim found dead London street detectives different time periods solve mystery protect Britain future 7.104  Paul Tomalin  
Barátok közt,50821,Drama   4.563    
Dark Desire,105214,Mystery Drama  Married Alma spends fateful weekend away home ignites passion ends tragedy leads question truth close 7.309  Leticia López Margalli  
Vigilante,205082,Crime Action & Adventure Drama  Kim Ji yong leads double life Korean National Police University student day Vigilante night personally punishing criminals evade law surrounded people possess different ulterior motives 8.222  Moon Yoo-seok  
Chibi Maruko-chan,57775,Animation Comedy  Momoko Sakura elementary school student likes popular idol Momoe Yamaguchi mangas called Chibi Maruko chan young age small size lives parents grandparents elder sister little town school friends studies plays everyday including close pal Tama chan student committee members Maruo kun Migiwa san B class trio little master Hanawa kun Hamaji Bu Taro Sekiguchi kun 9.0    
Doraemon,57911,Action & Adventure Animation Comedy Sci-Fi & Fantasy  Doraemon anime TV series created Fujiko Fujio based manga series anime successful successor anime 7.685  Fujiko F. Fujio  
She-Hulk: Attorney at Law,92783,Comedy Sci-Fi & Fantasy  Jennifer Walters navigates complicated life single attorney happens green inch superpowered hulk 6.339  Jessica Gao  
Earth: Final Conflict,2840,Sci-Fi & Fantasy Drama Action & Adventure Mystery  Years ago Taelons came Earth offering friendship technology humanity believe Taelons sinister motives 6.851  Gene Roddenberry Majel Barrett  
Boardwalk Empire,1621,Crime Drama  Atlantic City dawn Prohibition place rules apply man runs things legally town treasurer Enoch Nucky Thompson equal parts politician gangster 7.989  Terence Winter  
Anderson Cooper 360°,3508,News  Anderson Cooper goes headlines tell stories points view mind news 5.0    
Pokémon Horizons: The Series,220150,Animation Action & Adventure Kids  Follow Liko Roy unravel mysteries surround encounter Friede Captain Pikachu Amethio exciting adventures 9.471    
Never Have I Ever,100883,Comedy Drama  traumatic year Indian American teen wants pariah popular friends family feeling wo easy 8.155  Mindy Kaling Lang Fisher  
Tom and Jerry Tales,676,Animation Kids  Tom Jerry Tales American animated television series featuring cat mouse duo Tom Jerry 7.298    
La hora marcada,238234,Mystery Sci-Fi & Fantasy  Marked Hour anthology series horror suspense mystery episode tells story macabre uncertain terrible invade lives different characters completely different scenarios 7.3    
Popeye the Sailor,8392,Animation Kids  Follows adventures famed spinach eating sailor man Popeye popular cartoon characters time spunky loveable spinach eating sailor continues delight young old comic adventures entire gang provide plenty rousing fun action Olive Oyl Wimpy Bluto 7.1    
Super Wings!,71026,Animation Kids  action packed preschool series adorable jet plane named Jett travels world delivering packages children delivery Jett encounters new problem friends Super Wings work solve 6.462  Gil Hoon Jung  
1883,118357,Drama Western  Follow Dutton family embark journey west Great Plains bastion untamed America stark retelling Western expansion intense study family fleeing poverty seek better future America promised land Montana 8.381  Taylor Sheridan  
Captain Tsubasa,25707,Comedy Drama Animation  Tsubasa Ozora loves playing football little child moving japanese town Nankatsu mother year old boy quickly finds friends joins local football team elementary school newly friends Brazilian mentor Roberto Tsubasa starts exciting journey chase desired dream day winning FIFA World Cup 7.8    
SHAMAN KING,104699,Animation Comedy Sci-Fi & Fantasy Action & Adventure  Medium Yoh Asakura enters battle tournament held years competing shamans bid powerful Shaman King 8.2    
The Ultimate Fighter,517,Reality  Ultimate Fighter American reality television series mixed martial arts MMA competition produced Ultimate Fighting Championship UFC Pilgrim Media Group currently airing previously aired fourteen seasons Spike TV features professional MMA fighters living Las Vegas Nevada follows train compete prized figure contract UFC series debuted January 6.8  Frank Fertitta III Dana White  
Dark Angel,2407,Action & Adventure Drama  Super soldier Max Guevera tries live normal life post apocalyptic Seattle eluding capture government agents covert biotech facility escaped child searching genetically enhanced brothers sisters dispersed escape 7.5  James Cameron Charles H. Eglee  
Barney Miller,3253,Comedy  Barney Miller American situation comedy television series set New York City police station Greenwich Village series originally broadcast January ABC created Danny Arnold Theodore Flicker Noam Pitlik directed majority episodes 7.244  Theodore J. Flicker Danny Arnold  
Judge Judy,3940,Crime  Judge Judy American arbitration based reality court presided retired Manhattan Family Court Judge Judith Sheindlin features Sheindlin adjudicating real life small claims disputes simulated courtroom set parties involved sign contracts agreeing arbitration Sheindlin series run syndication distributed CBS Television Distribution Judge Judy premiered September reportedly revitalized court genre arbitration based reality court shows preceded People Court Jones Jury Sheindlin credited introducing tough adjudicating approach judicial genre led imitators court shows outnumber Judge Judy seasons People Court Divorce Court lasted multiple lives production shifting arbiters making Sheindlin span television arbiter longest 5.866  Judith Sheindlin  
ALF,4658,Family Comedy Drama  furry alien wiseguy comes live terran family crashing garage 7.7  Tom Patchett Paul Fusco  
Goosebumps,5835,Sci-Fi & Fantasy Mystery Kids  turn spooky horror anthology series based best selling books master kid horror Stine episode happens regular kids find scary situations work confront overcome fears 7.91  R.L. Stine  
Craig of the Creek,79061,Animation Comedy Action & Adventure  Craig friends Kelsey JP venture kid controlled wilderness creek 8.4  Matt Burnett Ben Levin  
The Vanishing Triangle,209280,Drama Crime Mystery  investigative journalist Lisa Wallace publishes article mother murder girls start disappear Detective David Burkely investigate Ireland searching missing girls killer taunts Lisa Inspired true events 4.7  Ivan Kavanagh  
Yowamushi Pedal,61441,Comedy Animation Drama  Sakamichi Onoda wimpy high school freshman loves anime initially wants enter anime club winds joining cycling club meeting classmates famous cyclists undertakes grueling training compete races discovers hidden talent cycling 6.8    
Third Watch,512,Drama  exploits group men women serve City New York police officers firemen paramedics working fictional precinct pm pm shift Watch 7.884  John Wells Edward Allen Bernero  
Nurses,66585,Drama  Like good soldiers war zone hospital staff expected respect chain command dealing life death situations happens smug doctors arrogant surgeons touch administrators easier said Nurses deals professional personal lives female colleagues cope different ways challenges life trauma ward determination strength dark sense humor achieve demanding inspiring task saving lives system designed opposite 7.5  Petja Peltomaa  
The Harald Schmidt Show,40605,Reality  Harald Schmidt German late night talk hosted Sky Deutschland comedian Harald Schmidt aired December December Schmidt moved Das Erste Harald Schmidt Schmidt Pocher returned September cancellation continued Sky Deutschland September 7.0    
Yasak Elma,52645,Family Drama Comedy  things life hidden love smoke lack money social society events business world told 6.844  Melis Civelek  
Ace of Diamond,60761,Animation  Eijun Sawamura pitcher joins elite school brilliant catcher named Kazuya Miyuki rest team strive Japan storied Koushien championships hard work determination 7.8    
A Certain Magical Index,30980,Action & Adventure Animation Sci-Fi & Fantasy Drama Comedy Mystery  Kamijo student Academy City people use science develop supernatural abilities guy got lot heart luckily young nun named Index run sorcery society covets astonishing volumes magical knowledge stored memory Index stumbles Kamijo life finds faithful friend protector Kamijo easily weakest kid Academy City got going Imagine Breaker unexplainable power stored right hand negates powers scientists sorcerers attacking sides Imagine Breaker definitely come handy Kamijo loyalty Index greatest weapon fight safe 7.594    
