name,overview,id,poster_path,rating,vote_count,adult,director,producer,creator,actors,year_released,genres,keywords
Kaiji,"Kaiji Itou is a good-for-nothing loiterer who spends his days drinking beer and stealing hubcaps—that is, until he ends up being tricked by his former co-worker. Unable to suddenly repay his friend's huge debt all by himself, Kaiji is offered a shady deal to participate in an illegal underground gamble on a cruise ship. This turns out to be nothing more than the beginning of his new life of hell—thrown headlong into a life-threatening roller coaster of mind games, cheating, and deceit.",42951,https://image.tmdb.org/t/p/w500/hKTG76a11adML9ecbJt07D3jH8i.jpg,8.259,79,False,[],[],[],[],2007.0,"['Animation', 'Drama']","['Kaiji', 'Itou', 'good', 'loiterer', 'spends', 'days', 'drinking', 'beer', 'stealing', 'hubcaps', 'ends', 'tricked', 'co', 'worker', 'Unable', 'suddenly', 'repay', 'friend', 'huge', 'debt', 'Kaiji', 'offered', 'shady', 'deal', 'participate', 'illegal', 'underground', 'gamble', 'cruise', 'ship', 'turns', 'beginning', 'new', 'life', 'hell', 'thrown', 'headlong', 'life', 'threatening', 'roller', 'coaster', 'mind', 'games', 'cheating', 'deceit']"
Queer As Folk,"Brash humor and genuine emotion make up this original series revolving around the lives, loves, ambitions, careers and friendships of a group of gay men and women living on Liberty Avenue in contemporary Pittsburgh, PA. The show offers an unapologetic look at modern, urban gay and lesbian lives while addressing the most critical health and political issues affecting the community. Sometimes racy, sometimes sensitive and always straight to the heart.",2902,https://image.tmdb.org/t/p/w500/mmhL30PonbrrpEOQH5OdyUguyMg.jpg,8.259,464,False,[],[],"['Daniel Lipman', 'Ron Cowen']",[],2000.0,['Drama'],"['Brash', 'humor', 'genuine', 'emotion', 'original', 'series', 'revolving', 'lives', 'loves', 'ambitions', 'careers', 'friendships', 'group', 'gay', 'men', 'women', 'living', 'Liberty', 'Avenue', 'contemporary', 'Pittsburgh', 'PA', 'offers', 'unapologetic', 'look', 'modern', 'urban', 'gay', 'lesbian', 'lives', 'addressing', 'critical', 'health', 'political', 'issues', 'affecting', 'community', 'racy', 'sensitive', 'straight', 'heart']"
WandaVision,Wanda Maximoff and Vision—two super-powered beings living idealized suburban lives—begin to suspect that everything is not as it seems.,85271,https://image.tmdb.org/t/p/w500/glKDfE6btIRcVB5zrjspRIs4r52.jpg,8.258,11415,False,[],[],['Jac Schaeffer'],[],2021.0,"['Sci-Fi & Fantasy', 'Mystery', 'Drama']","['Wanda', 'Maximoff', 'Vision', 'super', 'powered', 'beings', 'living', 'idealized', 'suburban', 'lives', 'begin', 'suspect']"
Wayne,"In this gritty and sometimes bloody tale, sixteen year-old Wayne sets out on a dirt bike with his new crush Del to take back the 1978 Pontiac Trans Am that was stolen from his father before he died. It is Wayne and Del against the world.",84231,https://image.tmdb.org/t/p/w500/z8E1ZKTDhz477wjkT9ttIRmiVOc.jpg,8.256,389,False,[],[],['Shawn Simmons'],[],2019.0,"['Drama', 'Action & Adventure', 'Comedy']","['gritty', 'bloody', 'tale', 'sixteen', 'year', 'old', 'Wayne', 'sets', 'dirt', 'bike', 'new', 'crush', 'Del', 'Pontiac', 'Trans', 'stolen', 'father', 'died', 'Wayne', 'Del', 'world']"
Money Heist,"To carry out the biggest heist in history, a mysterious man called The Professor recruits a band of eight robbers who have a single characteristic: none of them has anything to lose. Five months of seclusion - memorizing every step, every detail, every probability - culminate in eleven days locked up in the National Coinage and Stamp Factory of Spain, surrounded by police forces and with dozens of hostages in their power, to find out whether their suicide wager will lead to everything or nothing.",71446,https://image.tmdb.org/t/p/w500/reEMJA1uzscCbkpeRJeTT2bjqUp.jpg,8.255,17936,False,[],[],['Álex Pina'],[],2017.0,"['Crime', 'Drama']","['carry', 'biggest', 'heist', 'history', 'mysterious', 'man', 'called', 'Professor', 'recruits', 'band', 'robbers', 'single', 'characteristic', 'lose', 'months', 'seclusion', 'memorizing', 'step', 'detail', 'probability', 'culminate', 'days', 'locked', 'National', 'Coinage', 'Stamp', 'Factory', 'Spain', 'surrounded', 'police', 'forces', 'dozens', 'hostages', 'power', 'find', 'suicide', 'wager', 'lead']"
Henry Danger,"When 13-year-old Henry Hart lands a job as Danger, the sidekick-in-training to superhero Captain Man, he must learn to navigate a double life balancing the challenges of 8th grade with the crazy adventures of a real-life crime fighter!",61852,https://image.tmdb.org/t/p/w500/f3TEP5SROTpL6e520ohhSNbUv1E.jpg,8.255,1035,False,[],[],"['Dana Olsen', 'Dan Schneider']",[],2014.0,"['Comedy', 'Family', 'Kids', 'Drama']","['year', 'old', 'Henry', 'Hart', 'lands', 'job', 'Danger', 'sidekick', 'training', 'superhero', 'Captain', 'Man', 'learn', 'navigate', 'double', 'life', 'balancing', 'challenges', 'grade', 'crazy', 'adventures', 'real', 'life', 'crime', 'fighter']"
Mayday,"Major real-life air disasters are depicted in this series. Each episode features a detailed dramatized reconstruction of the incident based on cockpit voice recorders and air traffic control transcripts, as well as eyewitnesses recounts and interviews with aviation experts.",90,https://image.tmdb.org/t/p/w500/2uuVIAb4MtPmMNTpOyID5V8DzrU.jpg,8.255,231,False,[],[],"['Bernard Vaillot', 'André Barro']",[],2003.0,"['Documentary', 'Drama']","['Major', 'real', 'life', 'air', 'disasters', 'depicted', 'series', 'episode', 'features', 'detailed', 'dramatized', 'reconstruction', 'incident', 'based', 'cockpit', 'voice', 'recorders', 'air', 'traffic', 'control', 'transcripts', 'eyewitnesses', 'recounts', 'interviews', 'aviation', 'experts']"
My Name,"Following her father's murder, a revenge-driven woman puts her trust in a powerful crime boss — and enters the police force under his direction.",110356,https://image.tmdb.org/t/p/w500/h9p1zxKzti35Aqe6xpwkP9NlG7p.jpg,8.254,733,False,[],[],"['Kim Jin-min', 'Kim Ba-da']",[],2021.0,"['Crime', 'Drama', 'Mystery']","['Following', 'father', 'murder', 'revenge', 'driven', 'woman', 'puts', 'trust', 'powerful', 'crime', 'boss', 'enters', 'police', 'force', 'direction']"
"Don't Toy with Me, Miss Nagatoro","""A girl in a lower grade just made me cry!"" One day, Senpai visits the library after school and becomes the target of a super sadistic junior! The name of the girl who teases, torments, and tantalizes Senpai is ""Nagatoro!"" She's annoying yet adorable. It's painful, but you still want to be by her side. This is a story about an extremely sadistic and temperamental girl and you'll feel something awaken inside of you.",105556,https://image.tmdb.org/t/p/w500/ogXmggjfiDHBOBwA3JyuEzCr814.jpg,8.253,677,False,[],[],[],[],2021.0,"['Animation', 'Comedy', 'Drama']","['girl', 'lower', 'grade', 'cry', 'day', 'Senpai', 'visits', 'library', 'school', 'target', 'super', 'sadistic', 'junior', 'girl', 'teases', 'torments', 'tantalizes', 'Senpai', 'Nagatoro', 'annoying', 'adorable', 'painful', 'want', 'story', 'extremely', 'sadistic', 'temperamental', 'girl', 'feel', 'awaken', 'inside']"
Grey's Anatomy,Follows the personal and professional lives of a group of doctors at Seattle’s Grey Sloan Memorial Hospital.,1416,https://image.tmdb.org/t/p/w500/daSFbrt8QCXV2hSwB0hqYjbj681.jpg,8.252,9643,False,[],[],['Shonda Rhimes'],[],2005.0,['Drama'],"['Follows', 'personal', 'professional', 'lives', 'group', 'doctors', 'Seattle', 'Grey', 'Sloan', 'Memorial', 'Hospital']"
EXO Next Door,"Ji Yeon-hee is an extremely shy, introverted 23-year-old girl with zero dating experience and a tendency to blush when talking to someone she likes. One day, four young men move into the house right next door to Yeon-hee's home, and to her surprise, they turn out to be Chanyeol, D.O, Baekhyun, and Sehun from her favorite boy band EXO, who are looking to lay low for a while. They hire her to clean their house part-time during the winter vacation and that's when Yeon-hee found out that Chanyeol was her long lost childhood friend and crush ""Chan"" and is the grandson of the house owner. As the story goes on, Yeon-hee soon becomes involved in a love triangle with Chanyeol and D.O.",64127,https://image.tmdb.org/t/p/w500/tLdmI6Hp4sr325NwPVHmxiA7VpC.jpg,8.252,149,False,[],[],[],[],2015.0,"['Comedy', 'Drama']","['Ji', 'Yeon', 'hee', 'extremely', 'shy', 'introverted', 'year', 'old', 'girl', 'zero', 'dating', 'experience', 'tendency', 'blush', 'talking', 'likes', 'day', 'young', 'men', 'house', 'right', 'door', 'Yeon', 'hee', 'home', 'surprise', 'turn', 'Chanyeol', 'Baekhyun', 'Sehun', 'favorite', 'boy', 'band', 'EXO', 'looking', 'lay', 'low', 'hire', 'clean', 'house', 'time', 'winter', 'vacation', 'Yeon', 'hee', 'found', 'Chanyeol', 'long', 'lost', 'childhood', 'friend', 'crush', 'Chan', 'grandson', 'house', 'owner', 'story', 'goes', 'Yeon', 'hee', 'soon', 'involved', 'love', 'triangle', 'Chanyeol']"
Succession,Follow the lives of the Roy family as they contemplate their future once their aging father begins to step back from the media and entertainment conglomerate they control.,76331,https://image.tmdb.org/t/p/w500/7HW47XbkNQ5fiwQFYGWdw9gs144.jpg,8.251,884,False,[],[],['Jesse Armstrong'],[],2018.0,"['Drama', 'Comedy']","['Follow', 'lives', 'Roy', 'family', 'contemplate', 'future', 'aging', 'father', 'begins', 'step', 'media', 'entertainment', 'conglomerate', 'control']"
High Cookie,"With just one bite, a mysterious homemade cookie turns dreams into reality, but it takes over the elite high school, and deadly consequences await.",223489,https://image.tmdb.org/t/p/w500/maXlHKlAkXc7PoYHvfE035sBUMQ.jpg,8.25,4,False,[],[],['Song Min-yeop'],[],2023.0,"['Drama', 'Crime', 'Sci-Fi & Fantasy']","['bite', 'mysterious', 'homemade', 'cookie', 'turns', 'dreams', 'reality', 'takes', 'elite', 'high', 'school', 'deadly', 'consequences', 'await']"
The Legend of Korra,"Avatar Korra, a headstrong, rebellious, feisty young woman who continually challenges and breaks with tradition, is on her quest to become a fully realized Avatar. In this story, the Avatar struggles to find balance within herself.",33880,https://image.tmdb.org/t/p/w500/dZgYvSfuh1YHDrJuILlVQ5oA2hF.jpg,8.249,1871,False,[],[],"['Michael Dante DiMartino', 'Bryan Konietzko']",[],2012.0,"['Action & Adventure', 'Animation', 'Drama', 'Family', 'Sci-Fi & Fantasy']","['Avatar', 'Korra', 'headstrong', 'rebellious', 'feisty', 'young', 'woman', 'continually', 'challenges', 'breaks', 'tradition', 'quest', 'fully', 'realized', 'Avatar', 'story', 'Avatar', 'struggles', 'find', 'balance']"
Love Between Fairy and Devil,"When a low-ranked fairy accidentally resurrects a powerful demon, their fates become cosmically entangled as the world is thrown into turmoil.",130368,https://image.tmdb.org/t/p/w500/mNgUuTGkOj19Z09zKa76bE6J5Di.jpg,8.248,113,False,[],[],['Jiu Lu Fei Xiang'],[],2022.0,"['Drama', 'Sci-Fi & Fantasy']","['low', 'ranked', 'fairy', 'accidentally', 'resurrects', 'powerful', 'demon', 'fates', 'cosmically', 'entangled', 'world', 'thrown', 'turmoil']"
Juliantina,"A spin-off for Juliana and Valentina from the Spanish soap opera, Amar a Muerte. Story of two girls with many differences such as social status and education, but that didn't stop them from being very good friends who ended up falling in love. With a surprising and nothing morbid interpretation the actresses gave voice and courage to many to express their feelings without fear. A love story that shows us that Love is Love.",95314,https://image.tmdb.org/t/p/w500/loqrU2DvWUhghU2hPkWPaen4lSJ.jpg,8.248,268,False,[],[],[],[],2019.0,['Drama'],"['spin', 'Juliana', 'Valentina', 'Spanish', 'soap', 'opera', 'Amar', 'Muerte', 'Story', 'girls', 'differences', 'social', 'status', 'education', 'stop', 'good', 'friends', 'ended', 'falling', 'love', 'surprising', 'morbid', 'interpretation', 'actresses', 'gave', 'voice', 'courage', 'express', 'feelings', 'fear', 'love', 'story', 'shows', 'Love', 'Love']"
The Rose of Versailles,"Raised from birth as a man, the Lady Oscar commands the palace guards at Versailles in the years before the French Revolution. Her beauty and noble spirit make her a shining figure in the eyes of both men and women but she is torn between her chosen life of service and duty to class and country and her own heart and desires. She lives as a noble amidst the opulence of Versailles but her keen senses and compassion are not blinded to the poverty of the French people.",32676,https://image.tmdb.org/t/p/w500/lPbgsSx2yBkZb1tclwfSmNsy5f9.jpg,8.248,143,False,[],[],[],[],1979.0,"['Drama', 'Animation']","['Raised', 'birth', 'man', 'Lady', 'Oscar', 'commands', 'palace', 'guards', 'Versailles', 'years', 'French', 'Revolution', 'beauty', 'noble', 'spirit', 'shining', 'figure', 'eyes', 'men', 'women', 'torn', 'chosen', 'life', 'service', 'duty', 'class', 'country', 'heart', 'desires', 'lives', 'noble', 'amidst', 'opulence', 'Versailles', 'keen', 'senses', 'compassion', 'blinded', 'poverty', 'French', 'people']"
Station 19,"A group of heroic firefighters at Seattle Fire Station 19—from captain to newest recruit—risk their lives and hearts both in the line of duty and off the clock. These brave men and women are like family, literally and figuratively, and together they put their own lives in jeopardy as first responders to save the lives of others.",76773,https://image.tmdb.org/t/p/w500/lcuCED5Ky2uM5VE6wILOwt5FEb0.jpg,8.246,1367,False,[],[],['Stacy McKee'],[],2018.0,"['Drama', 'Action & Adventure']","['group', 'heroic', 'firefighters', 'Seattle', 'Fire', 'Station', 'captain', 'newest', 'recruit', 'risk', 'lives', 'hearts', 'line', 'duty', 'clock', 'brave', 'men', 'women', 'like', 'family', 'literally', 'figuratively', 'lives', 'jeopardy', 'responders', 'save', 'lives']"
Scorpion,"Based on a true story, Scorpion is a high-octane drama about eccentric genius Walter O’Brien and his team of brilliant misfits who comprise the last line of defense against complex, high-tech threats of the modern age. As Homeland Security’s new think tank, O’Brien’s “Scorpion” team includes Toby Curtis, an expert behaviorist who can read anyone; Happy Quinn, a mechanical prodigy; and Sylvester Dodd, a statistics guru.",60797,https://image.tmdb.org/t/p/w500/hzeirSF6bRjssDh5JFrm5WRwFLd.jpg,8.245,3731,False,[],[],['Nick Santora'],[],2014.0,"['Action & Adventure', 'Drama', 'Crime']","['Based', 'true', 'story', 'Scorpion', 'high', 'octane', 'drama', 'eccentric', 'genius', 'Walter', 'team', 'brilliant', 'misfits', 'comprise', 'line', 'defense', 'complex', 'high', 'tech', 'threats', 'modern', 'age', 'Homeland', 'Security', 'new', 'think', 'tank', 'Scorpion', 'team', 'includes', 'Toby', 'Curtis', 'expert', 'behaviorist', 'read', 'Happy', 'Quinn', 'mechanical', 'prodigy', 'Sylvester', 'Dodd', 'statistics', 'guru']"
Boarding School Juliet,"Grigio Academy Boarding School. Students who attend this school in two countries and reside in their own dormitories. Inazuka and Persia are rival dormitory leaders, but in secret they love each other. Now, they have to keep their relationship a secret from their dorm mates, or ruined things will happen to them.",82823,https://image.tmdb.org/t/p/w500/lArjqSSSaSP5LOQO9shgn9HsuLB.jpg,8.245,155,False,[],[],[],[],2018.0,"['Action & Adventure', 'Comedy', 'Animation', 'Drama']","['Grigio', 'Academy', 'Boarding', 'School', 'Students', 'attend', 'school', 'countries', 'reside', 'dormitories', 'Inazuka', 'Persia', 'rival', 'dormitory', 'leaders', 'secret', 'love', 'relationship', 'secret', 'dorm', 'mates', 'ruined', 'things', 'happen']"
The Summer I Turned Pretty,"Every summer, Belly and her family head to the Fishers’ beach house in Cousins. Every summer is the same ... until Belly turns sixteen. Relationships will be tested, painful truths will be revealed, and Belly will be forever changed. It’s a summer of first love, first heartbreak and growing up — it's the summer she turns pretty.",194766,https://image.tmdb.org/t/p/w500/A7ziP4QaTRAwWqGhHyknN5UULlf.jpg,8.245,513,False,[],[],"['Gabrielle G. Stanton', 'Jenny Han']",[],2022.0,['Drama'],"['summer', 'Belly', 'family', 'head', 'Fishers', 'beach', 'house', 'Cousins', 'summer', 'Belly', 'turns', 'sixteen', 'Relationships', 'tested', 'painful', 'truths', 'revealed', 'Belly', 'forever', 'changed', 'summer', 'love', 'heartbreak', 'growing', 'summer', 'turns', 'pretty']"
